storeId,departmentId,ma,ar,nDiff,shapiroStat,ShapiroValue,ljungStat,ljungValue
16,52,4,1,0,0.9632846007800228,0.0013133804073380583,0.04452086048885528,0.8328875293251243
16,54,1,2,1,0.9312041770651599,2.9986518470624412e-05,1.8859440277509578,0.38946860748562406
16,55,4,3,1,0.8138621020706895,1.5172436726825844e-11,0.050164878979208356,0.9970563109270885
16,56,4,2,0,0.724686268779754,2.6240631967258906e-14,0.013641586550072407,0.9932024155379297
16,59,4,1,0,0.728434018330942,1.2058587989732368e-12,0.02356841702848159,0.8779881511500928
16,60,1,1,0,0.7552502432294984,2.3788959161987506e-11,3.707814729353922e-06,0.9984636194313934
16,72,4,3,1,0.6025103126850717,3.3579136240265983e-17,1.4845222221217942,0.6858471730881819
16,74,0,3,1,0.986113407868419,0.21045429221755976,9.00893680130271,0.029172302557096085
16,79,10,1,0,0.9657799693768601,0.002186567289047066,0.14853789816351107,0.6999365290181283
16,80,8,1,1,0.8863168404622381,5.640596061998128e-08,0.03155498879668035,0.8590078768730327
16,81,6,1,0,0.9923784568520423,0.7021521752106015,0.04871952147171009,0.8253065716560806
16,82,1,1,0,0.5229488218683565,8.124585013052111e-19,0.0023478929570737443,0.9613535783010374
16,85,2,1,0,0.8174318127241467,1.8122930247771906e-11,0.009295324376784733,0.9231931533596563
16,87,2,1,1,0.984760360880144,0.155281127582569,0.018049445818220922,0.8931272200691768
16,92,1,1,1,0.8870136018557521,1.679275153559528e-08,0.03932656769422618,0.8428030970875819
16,96,2,1,0,0.9069050091078459,1.6745736836656891e-07,0.0005039997236808931,0.9820890454779403
16,97,5,5,1,0.9741248545542018,0.013721458606463604,3.237196864945566,0.6634696685030121
17,1,0,6,1,0.8793470907208552,7.1669507502554265e-09,10.851844883051351,0.09306469821673541
17,3,10,1,0,0.7768678873060307,7.73047046015221e-13,0.003938214960564368,0.9499614417881754
17,5,4,1,0,0.6740436130902423,1.1556018544681026e-15,0.0016703951469220159,0.9673991609641475
17,6,4,4,0,0.730680647715561,3.346251064177968e-14,0.3069883803373872,0.9893585963964457
17,9,7,1,0,0.9560722449073322,0.00032238482444204767,0.16529475532586202,0.6843278184949131
17,10,6,2,0,0.991591706158025,0.6215180721554232,0.037007254573097795,0.9816665137995925
17,12,0,2,1,0.975295020079486,0.017819020033475377,11.464987393742394,0.0032389900948996877
17,14,2,1,0,0.6899151303823094,2.836130794185322e-15,0.0010765751222035767,0.9738251433509887
17,16,7,4,0,0.9096589605241563,2.3884128384766434e-07,0.039496372075586976,0.9998075528661731
17,17,2,2,0,0.8525993188913156,4.2037699430511783e-10,0.03851021301462527,0.98092908892719
17,19,1,1,0,0.5840947769514744,1.206831541867566e-17,0.0015049178057444394,0.96905521047242
17,21,1,1,0,0.8867317111221124,1.4769057077347741e-08,0.003123811923143598,0.955428583269493
17,24,2,5,0,0.9073966654733283,1.7833486957202945e-07,0.1732563992732881,0.9993751535811062
17,25,2,2,0,0.9117648450840705,3.1469202074459987e-07,0.0010929525375893126,0.9994536730221656
17,26,1,1,0,0.9187605300312464,8.091669172614843e-07,0.12666357014948243,0.721916760310423
17,27,2,1,0,0.7561007532546066,1.7894279770440335e-13,0.0003124769129903402,0.9858965159449623
17,28,9,8,1,0.8904611060082531,2.491518303670805e-08,0.5595588956176548,0.9997956817196955
17,29,2,1,0,0.7613799387971346,2.5737539230141644e-13,0.0015165453977059157,0.9689359548274833
17,30,7,1,0,0.9790628603154882,0.04057409652333257,0.0031780978773369006,0.9550433744127397
17,31,3,1,0,0.9041493985386526,1.1810445584636769e-07,0.0018891732120821913,0.965331166822851
17,32,1,1,0,0.6823529036180496,1.8415735174424138e-15,0.000226340663984978,0.9879965808540353
17,33,2,5,0,0.9458505160012778,5.159937175325949e-05,0.19714380208565332,0.9991442936101187
17,35,2,1,0,0.899802398636183,6.890071093167369e-08,0.0009181421090422221,0.9758271108094623
17,36,5,1,0,0.5399180101978722,1.6718686313476265e-18,0.0018950716413729174,0.9652771211298936
17,38,1,2,1,0.9965808087233905,0.9905775668553456,3.5736402229956923,0.16749192941114827
17,41,2,1,0,0.7124179051747179,1.0528789125871261e-13,0.042584821036658144,0.8365090107737967
17,42,1,2,1,0.9912990367530067,0.5975500328280369,4.281929441166009,0.11754139370527009
17,44,4,1,0,0.9222305267424336,1.3150123042230412e-06,0.00261620211706619,0.9592069315744235
17,46,2,1,0,0.9599124975798263,0.0006726692777542107,0.006262054164931517,0.9369267226451669
17,52,4,1,0,0.9137843126391845,4.1144468843421185e-07,7.418108655314783e-05,0.9931280294879781
17,55,3,3,1,0.856160216798626,6.603313083066748e-10,0.20902826965886737,0.9761188333500869
17,56,5,4,0,0.7971871578509709,3.5563736412623355e-12,0.06609663076635107,0.9994657883125971
17,60,1,1,0,0.9769484400760975,0.02496160119632875,0.0013207038495460044,0.9710100680422171
17,67,1,1,0,0.836654736839583,9.560983383875474e-11,0.014155110750463037,0.9052949620004256
